forest,latitude,longitude
1,41.893,119.8
1,61.964,37.05
1,41.893,75.3
1,37.5,111.5
1,67.357,127.75
1,52.929,127.05
1,51.929,116.8
1,61.714,171.05
1,41.643,24.3
1,56.571,74.5
1,67.357,52.5
1,57.321,105.0
1,62.464,52.55
1,57.821,106.25
1,56.571,61.0
1,53.179,138.3
1,67.107,165.25
1,66.857,28.5
1,52.929,82.05
1,42.393,117.55
1,61.964,160.8
1,51.429,85.05
1,52.679,156.55
1,52.929,128.55
1,42.643,47.55
1,37.25,112.5
1,52.929,122.3
1,52.929,124.3
1,44.893,35.05
1,62.214,15.8
1,67.607,21.25
1,53.429,107.3
1,47.036,134.25
1,67.107,88.75
1,44.393,81.3
1,56.571,133.75
1,66.857,73.5
1,67.107,142.5
1,52.679,16.55
1,53.179,94.3
1,67.107,45.0
1,43.893,128.3
1,61.714,112.8
1,67.107,144.0
1,57.571,87.75
1,67.607,20.75
1,66.857,142.0
1,44.393,133.8
1,42.893,23.55
1,46.536,23.25
1,48.036,15.5
1,46.786,121.5
1,41.393,45.05
1,53.429,50.8
1,67.107,64.25
1,62.214,130.55
1,53.429,121.3
1,62.214,55.3
1,53.179,114.3
1,47.536,83.0
1,52.929,94.3
1,43.143,46.3
1,67.107,120.75
1,62.214,170.55
1,47.286,122.0
1,57.321,29.0
1,47.536,112.75
1,62.214,175.8
1,56.571,93.25
1,56.571,60.75
1,67.607,21.75
1,61.964,162.3
1,62.214,109.55
1,61.714,124.8
1,42.893,18.55
1,57.071,132.25
1,43.393,127.3
1,52.679,132.55
1,44.393,21.8
1,67.107,140.5
1,52.679,93.05
1,52.679,97.55
1,62.464,46.3
1,62.464,87.05
1,67.107,154.75
1,62.464,121.3
1,62.464,161.55
1,61.714,50.05
1,57.571,133.25
1,62.214,93.05
1,61.964,145.05
1,44.143,16.55
1,66.857,171.5
1,51.679,118.55
1,62.214,30.8
1,57.321,15.0
1,66.857,64.5
1,62.214,96.3
1,67.107,38.0
1,42.143,130.3
1,61.964,34.3
1,62.464,143.05
1,44.643,133.8
1,48.036,20.75
1,52.929,117.8
1,52.179,157.55
1,41.393,23.8
1,42.893,27.8
1,66.857,82.25
1,47.036,100.5
1,67.107,86.75
1,41.143,21.05
1,62.214,39.05
1,61.964,47.55
1,57.571,70.75
1,67.107,112.0
1,53.179,115.8
1,41.893,47.55
1,67.107,120.0
1,52.429,109.3
1,62.464,151.8
1,42.893,42.8
1,66.857,63.75
1,62.214,120.05
1,67.107,15.0
1,67.107,82.25
1,61.964,102.8
1,61.964,23.55
1,41.143,74.05
1,41.143,125.55
1,44.143,19.8
1,37.0,31.25
1,52.429,102.8
1,57.571,67.0
1,66.857,110.75
1,57.821,60.5
1,62.464,128.05
1,52.929,31.05
1,51.429,133.8
1,53.179,19.8
1,57.821,103.5
1,51.429,128.3
1,52.929,109.3
1,61.964,54.05
1,47.536,129.25
1,61.714,27.8
1,67.607,23.0
1,36.0,128.25
1,41.393,125.05
1,66.857,157.75
1,52.679,98.8
1,61.964,88.8
1,47.286,101.5
1,51.429,136.3
1,53.429,31.05
1,61.714,87.55
1,53.179,131.3
1,62.464,151.3
1,67.607,19.5
1,61.964,168.3
1,43.143,85.3
1,38.75,46.75
1,62.214,130.8
1,57.321,58.5
1,67.107,55.0
1,36.0,128.75
1,52.929,117.05
1,47.286,135.0
1,41.643,127.8
1,61.714,93.8
1,42.393,85.3
1,67.357,17.75
1,61.964,146.55
1,67.357,78.0
1,37.75,128.75
1,41.393,28.55
1,44.643,121.05
1,66.857,23.0
1,61.964,149.8
1,56.821,99.0
1,53.179,32.05
1,62.464,99.8
1,47.786,15.25
1,47.036,27.25
1,57.571,78.25
1,43.893,144.8
1,61.964,37.8
1,41.393,124.05
1,51.429,29.3
1,43.393,41.8
1,66.857,122.25
1,67.357,68.0
1,53.429,98.3
1,57.821,58.25
1,61.964,40.05
1,67.107,109.25
1,57.821,100.75
1,52.679,140.55
1,57.071,106.0
1,52.179,97.8
1,67.107,82.5
1,38.0,101.0
1,62.214,111.55
1,61.964,22.05
1,56.571,135.75
1,52.679,103.8
1,67.607,21.0
1,41.893,47.8
1,61.964,171.8
1,62.464,45.3
1,57.821,111.0
1,57.571,15.75
1,42.893,22.8
1,41.643,120.3
1,62.464,139.3
1,46.536,130.0
1,47.286,81.5
1,52.429,95.55
1,57.321,35.25
1,56.821,75.5
1,62.214,60.55
1,62.464,88.05
1,52.679,157.3
1,44.393,128.05
1,44.393,130.8
1,42.643,22.55
1,67.107,78.5
1,66.857,139.0
1,44.393,78.8
1,61.714,55.05
1,57.321,128.5
1,52.679,125.8
1,57.321,96.5
1,53.179,86.55
1,57.321,68.0
1,51.929,136.3
1,66.857,47.5
1,52.429,93.3
1,38.75,48.25
1,67.107,88.0
1,41.393,42.8
1,38.0,125.25
1,53.179,99.8
1,66.857,23.75
1,66.857,119.25
1,41.393,117.3
1,56.571,161.0
1,62.214,126.05
1,51.929,156.8
1,67.107,99.25
1,47.286,120.25
1,37.0,105.0
1,52.179,157.3
1,42.393,126.55
1,57.571,123.75
1,66.857,114.25
1,62.714,24.8
1,67.357,135.75
1,62.214,134.8
1,57.321,161.0
1,43.893,18.55
1,52.929,25.8
1,57.571,157.75
1,57.571,78.5
1,51.429,93.3
1,67.107,84.0
1,66.857,60.5
1,61.964,44.8
1,52.429,131.8
1,61.964,111.55
1,41.643,23.05
1,67.107,35.0
1,42.893,130.05
1,41.643,21.05
1,52.929,141.05
1,62.464,121.8
1,52.929,91.8
1,52.679,119.8
1,41.643,117.55
1,67.357,103.25
1,42.643,126.8
1,52.679,83.8
1,61.714,28.3
1,66.857,77.25
1,41.893,45.3
1,56.571,113.5
1,61.714,45.8
1,56.571,101.25
1,62.214,42.3
1,56.571,87.5
1,44.893,21.8
1,66.857,153.75
1,46.786,137.5
1,67.607,63.5
1,52.679,116.05
1,61.964,36.05
1,56.821,58.25
1,61.714,21.8
1,67.107,59.5
1,61.964,101.8
1,42.893,21.55
1,41.143,126.55
1,47.286,121.0
1,57.821,78.0
1,52.679,89.8
1,56.571,94.5
1,53.179,116.8
1,67.107,121.0
1,62.214,144.55
1,67.107,79.75
1,52.429,119.55
1,62.464,170.05
1,56.571,68.25
1,44.643,120.05
1,41.893,117.05
1,37.25,69.0
1,57.571,78.0
1,41.143,126.05
1,61.714,115.8
1,52.429,134.3
1,57.071,114.0
1,67.107,110.25
1,43.893,127.05
1,57.821,74.25
1,61.714,54.05
1,46.536,25.0
1,62.214,100.3
1,67.607,70.0
1,41.643,44.05
1,52.429,30.05
1,38.0,140.25
1,36.75,129.0
1,61.964,68.3
1,43.143,128.8
1,47.536,25.75
1,43.893,133.55
1,62.464,118.8
1,62.464,44.05
1,67.357,29.0
1,44.393,142.8
1,43.393,131.3
1,67.107,89.0
1,67.357,163.5
1,62.464,32.3
1,52.429,92.55
1,41.393,32.05
1,57.321,35.75
1,67.107,145.25
1,62.464,42.8
1,53.429,117.3
1,41.143,112.55
1,42.893,78.3
1,52.679,93.55
1,41.643,21.05
1,44.893,80.3
1,62.464,94.05
1,41.143,123.3
1,62.214,161.8
1,67.357,143.75
1,41.143,116.3
1,57.821,33.75
1,41.893,125.3
1,57.821,84.75
1,61.964,115.05
1,62.464,65.55
1,66.857,146.0
1,52.679,29.8
1,51.429,85.3
1,51.429,129.55
1,67.357,149.25
1,53.429,31.55
1,52.179,95.3
1,62.214,108.8
1,67.107,119.0
1,46.536,131.25
1,62.464,61.8
1,67.357,144.0
1,47.536,15.75
1,56.571,78.25
1,41.643,117.3
1,51.429,110.55
1,37.0,128.25
1,62.464,102.05
1,37.75,127.0
1,41.393,35.3
1,62.214,105.8
1,52.929,47.3
1,61.714,124.55
1,51.429,142.55
1,51.429,124.05
1,47.536,89.75
1,53.179,124.05
1,37.25,49.75
1,61.714,142.8
1,53.179,15.55
1,41.643,41.8
1,38.0,140.0
1,44.643,23.3
1,52.179,122.05
1,38.25,113.5
1,45.143,142.05
1,62.214,68.05
1,66.857,94.25
1,51.429,138.55
1,67.107,73.5
1,43.893,88.05
1,52.179,135.8
1,56.571,90.0
1,47.786,109.5
1,52.929,84.05
1,41.893,75.3
1,52.679,88.8
1,62.714,26.05
1,61.964,158.05
1,42.393,74.55
1,62.214,63.55
1,57.821,15.5
1,43.393,19.05
1,37.5,35.5
1,41.893,140.3
1,67.607,72.0
1,57.321,60.25
1,67.357,131.0
1,66.857,23.25
1,67.107,79.25
1,44.143,127.3
1,61.964,142.05
1,57.321,135.25
1,67.357,44.25
1,67.107,75.0
1,43.643,128.8
1,52.179,118.8
1,36.75,140.25
1,41.393,44.3
1,62.464,165.55
1,57.321,51.75
1,67.357,144.25
1,67.107,69.0
1,66.857,68.75
1,61.964,15.05
1,62.464,49.55
1,52.179,142.05
1,36.25,33.25
1,52.679,98.55
1,51.929,127.05
1,53.429,26.55
1,36.25,118.5
1,57.321,137.75
1,57.821,97.0
1,51.679,135.8
1,42.643,117.3
1,44.393,39.8
1,62.464,106.55
1,52.179,126.55
1,46.536,22.5
1,61.714,33.8
1,57.571,101.75
1,61.964,26.3
1,67.357,81.75
1,42.393,130.3
1,62.464,101.55
1,51.929,107.8
1,66.857,144.0
1,51.679,101.3
1,56.571,160.0
1,62.214,91.55
1,57.571,135.25
1,42.143,23.3
1,52.179,103.8
1,53.429,139.3
1,53.179,158.05
1,42.643,127.55
1,56.821,43.0
1,44.143,132.05
1,42.143,143.3
1,57.571,87.5
1,62.464,107.3
1,53.429,88.3
1,47.786,136.5
1,62.464,123.8
1,66.857,116.75
1,45.143,80.8
1,67.357,167.75
1,57.821,89.25
1,44.143,43.05
1,62.214,42.55
1,66.857,109.25
1,42.393,19.55
1,52.679,109.55
1,67.607,68.0
1,47.036,90.25
1,53.429,126.05
1,47.286,100.0
1,67.107,39.0
1,62.214,24.3
1,57.071,104.5
1,62.214,24.8
1,61.714,43.3
1,62.464,73.8
1,61.964,84.8
1,37.25,139.0
1,43.643,131.55
1,53.179,134.55
1,61.714,137.3
1,43.143,127.8
1,52.429,138.55
1,36.25,52.5
1,61.964,127.55
1,56.821,85.5
1,61.714,26.55
1,52.679,25.05
1,53.429,88.55
1,61.714,45.05
1,45.393,16.3
1,56.821,61.75
1,62.214,169.55
1,52.179,128.55
1,53.429,103.55
1,44.143,143.3
1,47.536,89.0
1,66.857,176.25
1,57.321,74.25
1,66.857,44.75
1,67.357,132.5
1,37.0,140.25
1,66.857,89.75
1,51.679,109.55
1,67.357,29.25
1,41.643,129.55
1,42.143,74.3
1,62.464,153.55
1,53.179,159.05
1,47.036,25.5
1,37.5,100.0
1,66.857,30.5
1,57.821,89.75
1,53.429,64.05
1,36.75,138.0
1,62.464,98.8
1,47.536,103.75
1,57.321,17.0
1,37.5,113.0
1,52.179,107.3
1,67.357,121.75
1,62.714,16.3
1,56.571,69.75
1,36.0,129.5
1,66.857,115.75
1,41.143,29.3
1,57.571,84.0
1,62.214,82.3
1,57.071,92.75
1,66.857,170.5
1,67.607,68.5
1,67.357,143.5
1,62.464,155.05
1,57.321,56.0
1,41.893,45.3
1,44.393,127.8
1,44.393,130.05
1,52.679,123.55
1,52.429,133.8
1,41.643,128.3
1,61.964,133.05
1,66.857,115.25
1,53.179,135.05
1,36.0,109.0
1,47.286,121.5
1,67.357,111.0
1,46.536,138.25
1,47.036,122.25
1,42.643,126.55
1,57.571,130.25
1,67.107,74.75
1,61.964,126.05
1,66.857,106.0
1,57.571,83.5
1,61.964,63.3
1,57.571,59.25
1,56.571,47.25
1,42.643,43.55
1,51.429,126.55
1,46.536,23.0
1,51.679,138.3
1,53.429,133.55
1,51.679,130.55
1,51.929,103.3
1,41.393,34.3
1,44.143,40.3
1,51.679,125.55
1,53.429,113.55
1,57.821,30.0
1,62.214,85.8
1,43.643,89.05
1,62.714,16.55
1,41.143,129.3
1,47.786,106.75
1,52.429,88.55
1,67.107,118.25
1,67.607,75.75
1,61.964,96.05
1,62.714,15.05
1,37.0,121.25
1,62.214,41.55
1,62.464,147.8
1,44.643,142.55
1,57.821,110.25
1,43.893,126.8
1,67.357,133.5
1,38.75,113.75
1,41.643,120.8
1,52.179,129.05
1,38.0,100.5
1,47.286,128.75
1,41.143,127.8
1,67.357,61.5
1,52.679,118.3
1,62.464,113.8
1,41.143,41.8
1,62.464,35.05
1,62.214,93.3
1,61.964,78.05
1,57.821,111.25
1,53.429,16.3
1,62.464,108.3
1,52.429,87.05
1,42.143,77.8
1,41.643,22.8
1,57.071,158.75
1,62.464,90.3
1,57.821,82.75
1,66.857,109.5
1,41.643,73.55
1,53.179,110.05
1,66.857,128.25
1,51.429,26.3
1,37.25,44.0
1,67.607,88.75
1,66.857,57.0
1,61.964,54.55
1,37.5,128.0
1,66.857,52.5
1,53.429,132.8
1,51.679,135.05
1,41.393,126.3
1,57.821,61.5
1,57.571,161.75
1,51.679,131.55
1,61.714,57.05
1,44.143,81.8
1,67.107,141.0
1,41.643,19.8
1,57.571,160.75
1,53.179,124.8
1,37.25,101.75
1,66.857,145.25
1,44.893,147.55
1,52.179,120.55
1,57.071,131.75
1,56.571,52.25
1,62.214,51.55
1,41.143,141.3
1,57.821,78.75
1,52.179,123.05
1,56.821,80.25
1,62.464,167.8
1,47.786,122.0
1,52.929,140.8
1,43.143,131.3
1,53.429,125.3
1,67.107,15.75
1,57.321,97.0
1,67.107,88.25
1,67.607,82.75
1,61.714,86.8
1,52.429,135.8
1,67.107,112.25
1,36.0,115.25
1,52.429,90.05
1,67.107,48.25
1,52.679,89.3
1,57.071,122.25
1,56.571,157.75
1,66.857,147.75
1,67.357,100.0
1,66.857,169.25
1,57.071,103.75
1,43.143,133.55
1,61.964,23.3
1,57.321,108.5
1,53.179,120.3
1,46.286,22.75
1,57.821,72.75
1,41.393,125.3
1,52.429,99.55
1,67.357,175.0
1,57.321,103.0
1,48.036,24.5
1,67.107,40.25
1,41.893,43.8
1,67.607,23.75
1,52.929,131.55
1,51.929,129.3
1,61.714,40.8
1,62.214,37.05
1,41.643,129.05
1,57.821,81.25
1,57.321,126.0
1,52.929,136.8
1,41.643,47.05
1,51.929,25.55
1,57.571,134.75
1,57.321,33.0
1,41.143,117.55
1,36.25,108.25
1,45.143,136.55
1,42.393,128.3
1,62.464,91.05
1,67.107,93.25
1,42.393,128.05
1,57.321,115.75
1,57.821,87.0
1,67.607,34.5
1,66.857,151.5
1,66.857,159.75
1,57.071,121.25
1,56.821,88.5
1,43.643,129.8
1,42.643,117.8
1,57.321,110.0
1,66.857,27.75
1,61.964,41.3
1,67.107,163.75
1,67.357,71.5
1,56.821,40.25
1,61.714,136.3
1,57.821,98.5
1,62.214,139.55
1,56.821,91.75
1,67.607,71.25
1,56.821,31.0
1,41.393,24.8
1,62.214,102.55
1,62.464,65.3
1,66.857,165.5
1,57.321,43.75
1,62.464,86.8
1,67.607,27.75
1,41.893,42.55
1,45.393,16.05
1,62.464,100.8
1,43.893,130.8
1,61.714,62.05
1,52.929,91.55
1,66.857,99.25
1,47.536,138.0
1,62.464,140.3
1,52.679,103.55
1,53.179,128.05
1,52.429,112.8
1,41.893,21.55
1,37.75,56.0
1,43.643,16.8
1,53.179,92.8
1,52.179,96.55
1,62.214,152.3
1,67.357,79.25
1,52.679,110.55
1,61.714,95.05
1,61.714,62.55
1,57.071,161.0
1,48.036,24.0
1,62.214,49.3
1,67.107,21.25
1,62.214,107.8
1,62.214,121.55
1,53.429,34.3
1,42.143,22.55
1,51.429,86.05
1,62.214,15.05
1,67.357,54.75
1,57.321,45.5
1,62.214,87.05
1,67.107,32.5
1,67.357,54.25
1,43.393,44.05
1,43.893,131.05
1,62.214,30.3
1,47.036,136.5
1,67.357,32.25
1,61.714,81.3
1,67.107,156.0
1,66.857,119.75
1,51.679,134.8
1,43.143,130.05
1,67.107,123.25
1,61.964,135.8
1,62.214,50.8
1,52.679,137.55
1,62.714,32.55
1,51.429,125.3
1,36.75,31.75
1,57.571,116.5
1,51.429,79.55
1,52.679,118.55
1,56.821,64.75
1,42.393,42.3
1,52.929,115.3
1,61.714,147.8
1,43.143,23.55
1,61.964,21.8
1,47.786,128.0
1,56.571,91.0
1,43.643,40.55
1,62.714,23.3
1,52.929,140.55
1,62.464,143.55
1,42.143,127.05
1,38.25,140.0
1,53.679,20.3
1,67.607,72.75
1,62.464,134.05
1,61.964,26.8
1,51.679,157.05
1,47.536,124.0
1,56.571,156.5
1,51.429,99.55
1,67.607,62.5
1,61.964,36.3
1,67.357,16.75
1,57.571,127.0
1,53.179,112.8
1,57.821,66.75
1,66.857,68.5
1,53.179,57.8
1,62.214,87.55
1,62.214,110.05
1,62.464,174.8
1,47.036,129.0
1,37.25,43.5
1,53.179,30.8
1,51.929,113.3
1,67.107,46.0
1,67.357,157.25
1,56.571,54.5
1,62.214,135.8
1,47.786,130.5
1,67.107,77.25
1,41.143,36.8
1,67.357,101.5
1,67.357,119.75
1,57.071,128.75
1,37.5,127.25
1,43.643,18.8
1,67.607,60.5
1,67.607,33.75
1,41.643,32.55
1,51.429,92.05
1,45.143,26.55
1,61.964,93.05
1,56.571,134.5
1,44.643,130.55
1,44.643,38.55
1,52.929,31.3
1,44.643,135.8
1,57.321,132.0
1,66.857,46.0
1,57.821,96.5
1,42.393,124.3
1,62.214,22.3
1,43.643,132.55
1,67.357,117.5
1,47.536,119.75
1,57.321,61.75
1,62.214,154.3
1,42.143,73.05
1,57.321,135.75
1,57.321,110.25
1,66.857,59.0
1,51.429,124.55
1,62.214,85.3
1,67.107,133.25
1,67.107,29.75
1,51.929,105.05
1,56.571,112.0
1,62.214,22.05
1,61.964,17.05
1,53.179,41.3
1,57.571,162.5
1,56.571,15.0
1,53.429,128.8
1,51.429,120.3
1,47.536,137.25
1,61.714,26.8
1,67.107,28.25
1,57.321,113.75
1,57.821,108.25
1,67.607,18.75
1,38.75,111.25
1,57.571,86.5
1,62.464,115.3
1,38.0,127.5
1,57.821,103.25
1,57.321,99.5
1,56.821,38.5
1,62.464,144.8
1,66.857,38.75
1,62.214,48.3
1,67.107,31.0
1,57.571,42.5
1,51.429,95.3
1,67.107,161.75
1,44.143,119.05
1,47.036,28.25
1,37.75,113.0
1,41.393,121.55
1,57.321,69.0
1,51.429,29.55
1,62.464,30.3
1,67.107,33.0
1,41.893,126.8
1,52.929,123.05
1,53.429,86.55
1,62.464,169.3
1,67.107,62.75
1,41.893,25.3
1,41.643,77.3
1,62.214,33.05
1,44.893,120.3
1,42.143,75.8
1,61.964,16.05
1,41.143,35.8
1,53.179,100.55
1,41.643,125.8
1,67.607,85.25
1,62.464,15.3
1,52.679,138.8
1,61.714,167.05
1,41.643,20.55
1,41.893,44.8
1,43.393,127.55
1,67.107,141.5
1,67.607,37.0
1,51.679,26.05
1,61.964,88.55
1,61.964,170.3
1,67.357,77.75
1,51.679,156.55
1,44.393,16.3
1,38.5,139.25
1,56.571,94.25
1,66.857,25.0
1,67.107,97.0
1,42.143,125.55
1,57.821,109.25
1,62.214,145.8
1,66.857,147.0
1,47.286,142.25
1,47.286,90.0
1,52.429,132.55
1,62.214,48.8
1,45.143,129.8
1,56.821,84.0
1,53.429,123.8
1,53.679,35.3
1,61.714,46.55
1,44.143,132.55
1,66.857,166.75
1,52.429,120.05
1,57.321,113.25
1,67.107,154.25
1,67.357,145.25
1,53.429,24.8
1,66.857,132.75
1,66.857,114.5
1,62.464,137.3
1,47.286,84.75
1,56.821,67.5
1,52.929,93.05
1,36.25,138.75
1,62.214,63.8
1,42.643,130.55
1,61.714,153.55
1,41.393,34.05
1,53.429,142.8
1,61.714,78.8
1,67.107,90.0
1,67.357,142.75
1,52.179,102.3
1,67.357,133.0
1,62.464,101.8
1,62.714,32.8
1,52.929,156.55
1,62.464,166.8
1,62.464,62.55
1,66.857,121.25
1,46.536,137.5
1,57.321,90.75
1,67.107,95.75
1,42.893,132.3
1,62.464,68.05
1,52.679,158.3
1,52.929,70.3
1,66.857,155.75
1,66.857,40.75
1,47.036,86.25
1,56.571,33.75
1,56.571,102.75
1,62.214,168.55
1,67.357,113.5
1,53.179,128.8
1,67.357,67.25
1,57.321,46.75
1,41.893,76.05
1,53.429,94.05
1,62.464,176.3
1,56.571,77.75
1,53.179,120.05
1,41.393,47.8
1,41.143,115.3
1,56.571,83.0
1,61.964,110.55
1,67.107,174.75
1,67.107,117.0
1,61.714,46.05
1,61.964,43.3
1,66.857,90.0
1,57.571,118.0
1,57.321,95.75
1,67.107,28.75
1,56.571,71.0
1,61.714,112.55
1,67.107,169.25
1,43.143,82.55
1,53.429,159.55
1,41.643,73.05
1,41.893,25.05
1,41.393,24.05
1,67.607,82.0
1,41.643,117.55
1,62.214,170.05
1,51.429,123.05
1,62.464,51.3
1,67.107,35.75
1,57.071,87.75
1,37.0,128.75
1,57.821,73.0
1,46.286,26.25
1,41.643,129.55
1,37.25,103.0
1,67.607,82.25
1,67.107,153.5
1,56.571,34.5
1,67.107,155.25
1,61.964,145.55
1,38.25,111.5
1,44.143,128.3
1,43.643,135.05
1,62.214,60.05
1,57.571,118.5
1,53.179,135.55
1,41.643,25.3
1,67.357,39.75
1,51.929,22.55
1,52.929,123.8
1,45.143,120.3
1,56.821,89.75
1,41.393,126.3
1,67.357,60.0
1,66.857,38.0
1,46.536,22.75
1,67.357,174.5
1,62.214,91.3
1,62.214,25.05
1,61.964,93.55
1,62.464,46.05
1,62.464,37.55
1,44.893,121.8
1,56.571,103.75
1,66.857,86.75
1,67.357,140.5
1,62.214,167.55
1,66.857,82.0
1,44.643,24.05
1,61.964,53.3
1,61.964,109.05
1,67.357,171.5
1,67.607,79.0
1,45.143,16.55
1,57.571,39.0
1,61.964,126.8
1,56.821,64.5
1,46.786,120.0
1,42.643,46.05
1,56.571,130.5
1,67.357,28.0
1,38.75,23.5
1,67.357,20.5
1,67.357,70.5
1,62.464,162.55
1,67.357,20.75
1,57.071,82.25
1,51.929,88.05
1,61.714,131.05
1,41.643,32.55
1,66.857,36.5
1,53.429,117.05
1,53.179,135.3
1,67.107,19.5
1,53.179,133.8
1,62.464,49.05
1,52.929,138.8
1,43.893,127.8
1,47.036,25.25
1,67.107,168.0
1,57.571,128.5
1,37.25,100.5
1,67.607,61.75
1,51.929,106.8
1,66.857,89.25
1,62.214,29.3
1,48.036,23.25
1,37.25,122.5
1,62.214,90.05
1,43.143,41.05
1,53.429,89.55
1,43.393,22.55
1,36.0,138.75
1,61.964,87.05
1,41.143,126.55
1,46.786,129.5
1,56.571,97.5
1,62.464,142.8
1,61.714,121.05
1,41.643,20.05
1,62.214,146.05
1,56.821,16.0
1,41.893,27.55
1,67.357,93.5
1,62.464,117.05
1,53.429,100.55
1,52.679,123.05
1,57.321,84.25
1,53.429,104.55
1,44.893,134.8
1,62.464,46.55
1,53.429,159.05
1,66.857,103.25
1,61.964,79.3
1,52.679,15.3
1,53.429,139.05
1,57.071,113.0
1,62.464,107.05
1,66.857,178.0
1,52.929,138.05
1,57.571,129.0
1,52.179,102.55
1,52.679,126.8
1,62.214,21.8
1,67.357,58.0
1,52.429,143.05
1,41.143,41.05
1,67.357,161.0
1,57.071,85.5
1,61.714,172.05
1,66.857,159.5
1,67.607,80.5
1,43.893,143.3
1,41.643,120.05
1,62.214,24.55
1,44.643,80.05
1,67.107,46.75
1,57.071,134.0
1,62.214,108.05
1,41.643,125.3
1,67.107,35.5
1,61.714,95.3
1,57.071,102.75
1,41.893,23.3
1,67.357,140.25
1,38.5,126.25
1,57.321,82.25
1,51.679,117.3
1,62.214,121.3
1,51.679,90.05
1,52.929,128.05
1,57.821,101.0
1,47.286,121.75
1,62.214,27.3
1,41.893,24.05
1,42.393,44.05
1,38.5,141.0
1,57.571,105.0
1,62.464,140.55
1,62.214,29.55
1,41.893,43.8
1,41.643,127.05
1,62.214,138.05
1,44.643,129.55
1,61.714,60.05
1,42.893,82.3
1,61.964,119.3
1,52.179,122.3
1,61.964,108.3
1,57.571,33.25
1,62.214,168.3
1,42.893,128.55
1,66.857,169.5
1,57.821,29.0
1,62.464,47.3
1,66.857,173.5
1,52.429,95.8
1,56.571,76.5
1,67.357,152.5
1,56.571,33.5
1,67.607,52.25
1,61.964,122.55
1,62.464,96.55
1,62.464,154.3
1,61.714,95.8
1,62.214,99.8
1,53.429,157.8
1,67.607,68.75
1,62.214,38.8
1,52.679,124.55
1,51.429,123.8
1,67.107,135.5
1,44.393,135.55
1,62.464,23.3
1,43.393,117.3
1,67.107,150.5
1,53.429,118.05
1,62.214,110.55
1,38.25,48.0
1,37.25,102.75
1,43.143,142.55
1,62.464,26.55
1,67.357,167.0
1,53.179,112.05
1,47.786,15.75
1,67.107,41.75
1,51.679,110.05
1,57.821,35.5
1,57.321,64.75
1,57.321,128.25
1,61.964,138.55
1,67.107,16.5
1,53.179,111.55
1,44.893,128.8
1,67.357,28.25
1,51.679,99.3
1,66.857,65.25
1,62.214,67.55
1,62.214,144.05
1,53.429,135.3
1,66.857,121.0
1,62.214,41.8
1,66.857,158.25
1,62.464,24.8
1,46.786,133.75
1,67.357,56.0
1,41.893,43.05
1,62.464,141.3
1,46.536,136.5
1,66.857,75.75
1,57.821,62.25
1,42.893,79.05
1,66.857,166.0
1,62.214,58.8
1,57.071,120.75
1,62.464,130.05
1,66.857,145.5
1,52.179,87.55
1,47.286,24.75
1,56.821,84.75
1,61.714,55.3
1,67.607,48.75
1,66.857,104.0
1,62.464,38.3
1,61.714,108.55
1,57.071,108.0
1,61.714,143.3
1,44.143,82.05
1,41.143,120.3
1,52.679,100.05
1,44.393,19.3
1,67.357,27.0
1,57.321,69.5
1,66.857,88.75
1,57.571,43.25
1,67.107,79.0
1,61.714,132.3
1,66.857,79.75
1,37.5,127.75
1,51.929,126.55
1,41.143,25.8
1,56.571,156.25
1,67.107,114.75
1,62.214,58.55
1,51.429,104.05
1,62.214,64.8
1,37.0,28.75
1,36.5,109.0
1,56.571,38.25
1,57.071,92.25
1,53.429,137.05
1,47.536,89.5
1,44.393,81.05
1,62.214,96.05
1,61.964,117.3
1,61.964,153.8
1,44.393,135.3
1,51.929,112.3
1,62.214,150.3
1,37.5,102.5
1,67.357,127.0
1,62.464,121.55
1,47.786,122.25
1,67.357,153.25
1,67.607,50.0
1,67.357,141.75
1,46.536,137.25
1,57.821,29.25
1,52.929,113.55
1,61.714,142.55
1,61.714,126.3
1,62.464,149.55
1,51.679,86.55
1,62.214,26.8
1,43.643,130.55
1,56.571,30.5
1,62.214,137.55
1,67.107,20.0
1,67.107,36.25
1,67.107,73.25
1,47.036,142.5
1,56.821,59.5
1,42.643,19.55
1,61.714,48.8
1,61.964,105.3
1,43.143,130.8
1,41.393,25.05
1,67.107,39.25
1,38.75,126.25
1,67.357,107.75
1,61.714,101.55
1,42.393,140.05
1,67.357,124.5
1,52.429,142.55
1,67.357,136.0
1,43.643,117.8
1,62.214,125.8
1,61.964,93.8
1,62.464,157.8
1,43.643,84.55
1,67.357,55.25
1,67.357,171.75
1,53.429,115.05
1,61.714,161.8
1,66.857,73.75
1,51.929,96.3
1,61.714,133.55
1,61.964,111.8
1,42.393,124.05
1,41.393,127.3
1,57.571,110.75
1,51.679,26.8
1,36.0,109.5
1,57.821,90.5
1,57.321,66.25
1,38.0,15.0
1,62.464,66.3
1,62.214,128.55
1,56.821,30.0
1,67.357,113.0
1,61.964,65.05
1,51.929,99.05
1,62.464,166.05
1,51.679,95.05
1,43.143,22.3
1,67.107,143.75
1,57.571,103.25
1,62.214,60.3
1,52.679,94.3
1,67.357,61.25
1,46.536,128.5
1,62.214,65.55
1,57.321,70.5
1,43.393,18.05
1,52.179,92.3
1,53.179,23.3
1,52.929,157.55
1,37.75,29.25
1,42.393,75.8
1,41.643,26.05
1,62.214,114.8
1,41.143,48.55
1,67.357,108.25
